Date,AMZN,RIOT,TSLA,SPCE,GME,AMC,BBBY,BB,SNAP,NFLX,NVDA,AMD,SPOT,MSTR,SQ,ROKU,ZM,SHOP,GOOG
4/17/2020,118.75,1.139999986,50.25933456,18.89999962,1.220000029,3.200000048,4.789999962,4.269999981,12.97999954,422.9599915,72.8900528,56.59999847,141.8600006,126.5299988,61.09000015,126.8000031,150.0599976,59.03900146,64.16249847
4/20/2020,119.6804962,1.100000024,49.75733185,19,1.402500033,3.180000067,4.550000191,4.090000153,12.92000008,437.4899902,71.57597351,56.97000122,144.5399933,126.9199982,61.06000137,130.0399933,148.9900055,62.99000168,63.33050156
4/21/2020,116.4059982,1.019999981,45.78133392,16.87000084,1.195000052,3.25,4.53000021,3.920000076,12.43999958,433.8299866,67.20237732,52.91999817,139.1399994,122.7099991,57.40000153,123.5599976,143.2700043,58.5,60.81700134
4/22/2020,118.1744995,1.070000052,48.8073349,17.27000046,1.222499967,3.180000067,4.599999905,3.900000095,17.01000023,421.4200134,71.35154724,55.91999817,139.7400055,125.0100021,60.95999908,122.1900024,150.25,62.65599823,63.16049957
4/23/2020,119.9725037,1.149999976,47.04199982,16.65999985,1.174999952,3.109999895,4.909999847,4.010000229,16.05999947,426.7000122,70.81793976,55.90000153,138.7100067,125.9800034,61.81999969,123.0599976,169.0899963,62.04899979,63.81549835
4/24/2020,120.5110016,1.25,48.3433342,17.02000046,1.192499995,3.049999952,5.230000019,4.039999962,16,424.9899902,72.20933533,56.18000031,137.8399963,125.5500031,62.00999832,124.8300018,158.8000031,64.31900024,63.96549988
4/27/2020,118.8000031,1.24000001,53.25,17.88999939,1.455000043,3.359999895,6.409999847,4.260000229,16.90999985,421.3800049,74.07695007,56.49000168,140.25,129.2299957,63.54999924,128.6300049,164.6000061,62.85800171,63.79399872
4/28/2020,115.7040024,1.159999967,51.27466583,17.55999947,1.409999967,4.139999866,6.650000095,4.210000038,16.40999985,403.8299866,72.65065002,55.50999832,139.7799988,128.8500061,61.75,119.3600006,156.7200012,63.36500168,61.68349838
4/29/2020,118.635498,1.210000038,53.36733246,18.22999954,1.50999999,5.190000057,6.590000153,4.369999886,17.82999992,411.8900146,74.42105103,53.65999985,155.7799988,127.4800034,65.76999664,119.5199966,146.4799957,63.99900055,67.0739975
4/30/2020,123.6999969,1.210000038,52.12533188,17.62000084,1.432500005,4.920000076,6.190000057,4.28000021,17.61000061,419.8500061,72.88005829,52.38999939,151.5700073,126.3300018,65.13999939,121.2300034,135.1699982,63.22900009,67.43299866
5/1/2020,114.302002,1.070000052,46.75466537,17.92000008,1.512500048,4.570000172,5.639999866,4.070000172,16.79000092,415.269989,70.51125336,49.88000107,144.8399963,122.5899963,63,114.0199966,138.5599976,61.36399841,66.03050232
5/4/2020,115.7994995,1.120000005,50.74599838,16.68000031,1.370000005,4.300000191,5.909999847,4.260000229,17.10000038,428.1499939,72.63320923,52.56000137,145.3099976,118.5500031,63.68999863,124.3000031,143.4400024,65.88899994,66.33999634
5/5/2020,115.8899994,1.149999976,51.2140007,16.62000084,1.347499967,3.890000105,5.579999924,4.269999981,17.51000023,424.6799927,73.24411774,52.18999863,145.0200043,120.8099976,66.69000244,123.4899979,144.8200073,68.61100006,67.55549622
5/6/2020,117.5630035,1.269999981,52.17200089,18.5,1.232499957,3.920000076,5.639999866,4.489999771,17.32999992,434.2600098,74.25399017,52.15999985,148.4799957,122,68.09999847,127.5199966,149.5899963,73.35299683,67.36499786
5/7/2020,118.3805008,1.539999962,52.00266647,19.84000015,1.217499971,3.99000001,5.78000021,4.599999905,18.14999962,436.5299988,76.01939392,51.95000076,148.0399933,123.4800034,74.62000275,137.5,157.8000031,72.27600098,68.62799835
5/8/2020,118.9804993,1.850000024,54.62799835,20.18000031,1.245000005,4.099999905,6.460000038,4.710000038,18.22999954,435.5499878,77.92193604,53.18999863,152.1499939,124.6699982,76.05000305,126.6600037,155.3999939,70.89700317,69.41850281
5/11/2020,120.4499969,1.590000033,54.08599854,19.39999962,1.190000057,5.320000172,6.199999809,4.579999924,18.09000015,440.519989,80.44535065,55.74000168,156.0200043,123.8199997,74.90000153,132.1799927,166.4799957,75.03399658,70.16300201
5/12/2020,117.8475037,1.600000024,53.96066666,17.60000038,1.13499999,5.119999886,5.860000134,4.5,17.37999916,431.8200073,77.82219696,53.75999832,153.9400024,120.1100006,75.20999908,127.1600037,161.0399933,74.22799683,68.78700256
5/13/2020,118.3960037,1.889999986,52.73066711,16.54000092,1.05250001,4.599999905,5.449999809,4.460000038,16.77000046,438.269989,77.59777832,52.18000031,148.9799957,114.9499969,73.79000092,117.5599976,167.1399994,75.43800354,67.46649933
5/14/2020,119.4424973,2.279999971,53.55533218,15.88000011,1.032500029,4.550000191,5.349999905,4.460000038,16.93000031,441.9500122,80.0962677,54.50999832,152.0700073,113.2099991,78.19999695,116.5999985,167.9100037,75.42900085,67.8065033
5/15/2020,120.4889984,2.079999924,53.27799988,15.61999989,1.054999948,4.519999981,5.789999962,4.420000076,17.10000038,454.1900024,84.6867981,54.20000076,158.8300018,115.5800018,80.26000214,112.9300003,174.8300018,76.69999695,68.65950012
5/18/2020,121.3130035,2.190000057,54.24200058,16,1.144999981,4.71999979,6.28000021,4.489999771,17.48999977,452.5799866,87.27505493,54.59000015,161.4299927,120.1299973,76.62999725,118.4499969,164.6900024,73.80200195,69.1969986
5/19/2020,122.4664993,2.230000019,53.86733246,15.86999989,1.110000014,4.559999943,5.949999809,4.489999771,17.47999954,451.0400085,87.8261261,55.47000122,175.0299988,119.0599976,79.25,116.0199966,173.6799927,75.3010025,68.67424774
5/20/2020,124.8970032,2.529999971,54.3706665,14.85999966,1.107499957,4.659999847,5.949999809,4.650000095,18.22999954,447.6700134,89.46683502,56.38999939,189.8000031,121.2399979,82.04000092,117.0400009,175.4799957,77.80000305,70.33599854
5/21/2020,122.336998,2.329999924,55.17333221,14.71000004,1.110000014,4.630000114,6.800000191,4.539999962,17.54999924,436.25,87.52441406,54.65000153,192.7400055,120.7200012,81.48999786,114.6999969,172.0299988,80.23500061,70.13999939
5/22/2020,121.8440018,2.24000001,54.45866776,15.73999977,1.044999957,4.579999924,6.699999809,4.539999962,17.67000008,429.3200073,90.02787781,55.16999817,190.1699982,122.3700027,81.48999786,108.5100021,171.0599976,82.51699829,70.52100372
5/26/2020,121.0930023,1.950000048,54.59133148,16.32999992,1.105000019,5.110000134,7.489999771,4.639999866,17.40999985,414.769989,86.95089722,53.18999863,191,124.7099991,80.79000092,107.5899963,164,76.78900146,70.85099792
5/27/2020,120.5195007,2.119999886,54.68199921,17.52000046,1.172500014,5.599999905,7.690000057,4.659999847,17,419.8900146,85.03091431,52.74000168,185.9499969,125.9199982,81.01999664,106.5599976,161.9700012,75,70.89199829
5/28/2020,120.0550003,2.210000038,53.72066879,16.46999931,1.082499981,5.070000172,7.46999979,4.579999924,18.25,413.4400024,84.64940643,51.74000168,177.2200012,125.3399963,79.62000275,109.1999969,163.5500031,74.44300079,70.83650208
5/29/2020,122.1184998,2.140000105,55.66666794,17.04000092,1.014999986,5.130000114,7.269999981,4.639999866,18.94000053,419.730011,88.52429199,53.79999924,180.9299927,124.4800034,81.08000183,109.5100021,179.4799957,75.77999878,71.44599915
6/1/2020,123.552002,2.269999981,59.87333298,17.52000046,1.032500029,5.309999943,7.5,4.920000076,19.54999924,425.9200134,87.83360291,53.63000107,182.7100067,122.5999985,82.72000122,112.9499969,204.1499939,75.80000305,71.59100342
6/2/2020,123.6204987,2.50999999,58.77066803,15.81999969,1.044999957,5.590000153,7.550000191,5.360000134,19.75,427.3099976,88.02313232,53.54000092,189.3600006,121.0899963,88,110.8199997,208.0800018,77.94999695,71.96099854
6/3/2020,123.9199982,2.410000086,58.86399841,16.38999939,1.110000014,5.449999809,8.079999924,5.210000038,19.72999954,421.9700012,87.46705627,52.72999954,184.6300049,129.6300049,91.97000122,103.9599991,223.8699951,76.20200348,71.81900024
6/4/2020,123.0299988,2.630000114,57.62533188,15.85999966,1.117499948,5.380000114,8.729999542,5.230000019,19.26000023,414.3299866,87.47704315,52.63000107,181.8399963,125.3000031,87.72000122,102.9300003,210.3500061,73.51899719,70.60900116
6/5/2020,124.1500015,2.599999905,59.04399872,15.77000046,1.034999967,5.909999847,9.319999695,5.46999979,20.32999992,419.6000061,89.00873566,53.09999847,184.2799988,125.2099991,89.93000031,104.3799973,207.6000061,72.77700043,71.91950226
6/8/2020,126.2030029,2.569999933,63.32799911,17.29000092,1.252500057,6.449999809,9.859999657,5.789999962,20.64999962,419.4899902,87.86122131,52.97000122,187.3000031,126.3600006,89.62000275,112.9499969,209.8300018,73.06700134,72.33049774
6/9/2020,130.0429993,2.619999886,62.71133423,16.63999939,1.24000001,5.989999771,9.090000153,5.610000134,21.09000015,434.0499878,90.26604462,56.38999939,191.3099976,125.6800003,89.52999878,113.25,205.4299927,74.16999817,72.80799866
6/10/2020,132.3724976,3.099999905,68.33666992,16.15999985,1.267500043,6.289999962,8.260000229,5.570000172,21.20000076,434.480011,93.46668243,57.43999863,189.3999939,123.9199982,91.91000366,113.8000031,221.0200043,74.36399841,73.29250336
6/11/2020,127.8980026,2.180000067,64.85600281,14.46000004,1.092499971,5.170000076,7.460000038,5.03000021,19.70999908,425.5599976,87.77390289,52.83000183,178.6799927,117.3399963,86.08999634,106.9499969,222.0700073,72.51200104,70.19200134
6/12/2020,127.2509995,2.289999962,62.35200119,14.98999977,1.179999948,5.889999866,8.100000381,5.25,20.18000031,418.0700073,89.13346863,53.5,180.0700073,118.0199966,86.72000122,108.0699997,219.5200043,74.25800323,70.65899658
6/15/2020,128.6340027,2.309999943,66.05999756,15.31999969,1.172500014,5.800000191,8.369999886,4.989999771,20.75,425.5,91.54080963,54.68000031,187.8800049,122.6699982,91,107.4899979,239.0200043,80.54699707,70.99250031
6/16/2020,130.763504,2.349999905,65.47533417,15.35000038,1.159999967,5.559999943,9.640000343,5.21999979,20.89999962,436.1300049,90.49056244,54.45999908,185.4799957,121.9599991,94.73999786,120.8099976,242.5599976,80.5759964,72.13600159
6/17/2020,132.048996,2.269999981,66.11933136,14.97999954,1.190000057,5.420000076,9.720000267,5.099999905,21.81999969,447.769989,92.16196442,54.54999924,199.8300018,121.7300034,97.02999878,117.3199997,236.7599945,81.73600006,72.55599976
6/18/2020,132.6990051,2.190000057,66.93066406,15.19999981,1.237499952,5.630000114,10.10000038,5.079999924,21.98999977,449.8699951,91.98235321,54.04000092,225.2799988,119.4599991,98.26999664,127.7900009,241.5700073,86.35600281,71.79799652
6/19/2020,133.7505035,2.109999895,66.72666931,15,1.220000029,5.519999981,9.840000153,5.059999943,22.65999985,453.7200012,92.4139328,54.22999954,231.2899933,118.1900024,97.98000336,128.5,243.4799957,88.09999847,71.58599854
6/22/2020,135.6909943,2.50999999,66.28800201,17.38999939,1.217499971,5.329999924,9.970000267,5.119999886,23.20000076,468.0400085,95.06323242,54.75999832,236.0599976,118.7099991,104.2200012,129.7799988,251.2700043,90.48100281,72.59300232
6/23/2020,138.2205048,2.599999905,66.78533173,16.45000076,1.207499981,5.099999905,10.23999977,5.099999905,23.67000008,466.2600098,94.29738617,53.99000168,241.7599945,117.5400009,104.75,127.8799973,252.8099976,91.13400269,73.22049713
6/24/2020,136.7200012,2.369999886,64.05666351,15.5,1.102499962,4.789999962,9.350000381,4.920000076,23.62999916,457.8500061,92.15697479,52.38999939,242.8600006,114.3799973,100.8799973,123.3499985,255.8999939,89.69999695,71.59850311
6/25/2020,137.7290039,2.329999924,65.73200226,15.25,1.11500001,4.269999981,9.479999542,4.849999905,24.47999954,465.9100037,94.6965332,51.93000031,267.4700012,117.7900009,104.7799988,123.5999985,259.5100098,91.63200378,72.0664978
6/26/2020,134.6434937,2.200000048,63.98266602,15.55000019,1.087499976,4.179999828,10.05000019,4.71999979,23.06999969,443.3999939,91.35370636,50.09999847,264.9500122,116,104.3000031,122.5500031,256.7999878,91,67.99500275
6/29/2020,134.0189972,2.140000105,67.29000092,15.42000008,1.095000029,4.420000076,10.81999969,4.800000191,23.09000015,447.2399902,91.802742,50.27999878,265.1400146,118.5,103.6800003,115.0500031,248.5599976,92.24199677,69.74849701
6/30/2020,137.9409943,2.220000029,71.98733521,16.34000015,1.085000038,4.289999962,10.60000038,4.889999866,23.48999977,455.0400085,94.77385712,52.61000061,258.1900024,118.2900009,104.9400024,116.5299988,253.5399933,94.91999817,70.68049622
7/1/2020,143.9349976,2.339999914,74.64199829,16.70000076,1.110000014,4.570000172,10.64000034,4.78000021,23.71999931,485.6400146,95.09566498,52.58000183,258.8999939,117.8000031,115.9000015,128.3899994,259.1300049,101.6640015,71.90200043
7/2/2020,144.5149994,2.289999962,80.57733154,16.25,1.07249999,4.53000021,10.81000042,4.849999905,23.21999931,476.8900146,95.91639709,52.34000015,271.4899902,117.3499985,113.3899994,128.6499939,261.7399902,102.9970016,73.23500061
7/6/2020,152.852005,2.380000114,91.4386673,16.95000076,1.059999943,4.28000021,10.76000023,5.019999981,23.42000008,493.8099976,98.18154907,53.40000153,260.2600098,119.75,118.9700012,132.0299988,261,98.67700195,74.78500366
7/7/2020,150.0059967,2.289999962,92.65733337,16.54999924,1.022500038,4.130000114,10.23999977,4.800000191,24.80999947,493.1600037,98.50582886,52.93000031,261.9899902,118.0899963,125.5999985,130.4199982,262.1000061,101.3990021,74.25900269
7/8/2020,154.0554962,2.539999962,91.05867004,16.79000092,1.065000057,4.429999828,10.40999985,4.840000153,26.40999985,502.7799988,101.9409561,53.43000031,269.2600098,118.2200012,133.3500061,133.7599945,266.3200073,101.7300034,74.80000305
7/9/2020,159.1315002,2.359999895,92.95200348,19.45999908,1.05250001,4.570000172,7.860000134,4.809999943,25.94000053,507.7600098,104.8646622,57.25999832,274.7900085,117.3700027,129.3899994,149.6900024,269.519989,104.0019989,75.54949951
7/10/2020,160,2.329999924,102.9766693,19.25,1.085000038,4.599999905,8.199999809,4.730000019,25.53000069,548.7299805,104.5678177,55.88000107,278.2399902,117.6600037,128.0500031,153.0500031,275.8699951,103.185997,77.08699799
7/13/2020,155.1999969,2.180000067,99.80400085,18.10000038,1.065000057,4.260000229,7.730000019,4.579999924,24.27000046,525.5,100.3069611,53.59000015,261.1900024,115.7900009,118.6500015,149.0599976,260.2999878,96.875,75.56700134
7/14/2020,154.1999969,2.25,101.1200027,18.43000031,1.019999981,4.21999979,8.390000343,4.579999924,23.73999977,524.8800049,103.5475082,54.72000122,262.7999878,116.6600037,121.2399979,150.3600006,260.0100098,97.44100189,76.02899933
7/15/2020,150.4434967,2.25999999,103.0673294,18.54999924,1.047500014,4.5,8.880000114,4.710000038,24.54000092,523.2600098,102.053215,55.34000015,258.5,120.4499969,122.1999969,154.2100067,256.2200012,95.94499969,75.68199921
7/16/2020,149.9949951,2.220000029,100.0426636,21.06999969,1.042500019,4.380000114,9.470000267,4.650000095,23.89999962,527.3900146,101.1302032,54.91999817,268.6799927,118.4599991,119.9499969,153.3099976,248.5399933,92.5490036,75.90000153
7/17/2020,148.0984955,2.230000019,100.0559998,24.04999924,0.99000001,4.269999981,9.220000267,4.800000191,24.54000092,492.9899902,101.7962646,55.04000092,263.230011,118.3399963,120.7300034,148.3600006,246.5399933,92.81300354,75.77749634
7/20/2020,159.8419952,2.25999999,109.5333328,22.97999954,0.962499976,4.150000095,8.890000343,4.989999771,25.27000046,502.4100037,104.8821411,57.45999908,291.1900024,120.5100021,128.3899994,150.4600067,268.5799866,100.939003,78.28600311
7/21/2020,156.914505,2.299999952,104.5573349,24.93000031,1.002500057,4.150000095,9.430000305,4.849999905,24.73999977,490.1000061,103.0635529,57,276.3800049,121.0400009,126.9899979,153.3600006,260.4400024,95.28299713,77.92099762
7/22/2020,154.9954987,2.339999914,106.1553345,25.54000092,1.027500033,4.03000021,10,4.789999962,23.20000076,489.8200073,104.1636887,61.79000092,289.6199951,121.2099991,129.1799927,152.1699982,261.1799927,95.73300171,78.42449951
7/23/2020,149.3274994,2.289999962,100.8713303,25.14999962,1.027500033,4.059999943,10.15999985,4.739999771,21.96999931,477.5799866,101.080307,59.56999969,267.5400085,119.7600021,122.9300003,150.1600037,251.5,92.84100342,75.78399658
7/24/2020,150.4454956,2.220000029,94.46666718,24.30999947,1.007500052,4,10.14000034,4.650000095,22.14999962,480.4500122,101.7264175,69.40000153,268.7399902,116.9499969,121.4100037,151.1699982,246.5599976,92.98100281,75.59349823
7/27/2020,152.760498,2.640000105,102.6399994,24.92000008,1.002500057,3.869999886,10.52999973,4.690000057,22.84000015,495.6499939,103.9915619,68.97000122,272.5,117.6600037,125.75,155.9700012,252.3300018,97.63899994,76.51000214
7/28/2020,150.0164948,2.769999981,98.43267059,23.86000061,0.985000014,4.150000095,10.35000038,4.659999847,22.59000015,488.5100098,101.9359665,67.61000061,267.1199951,117.8099976,123.5100021,148.75,252.1799927,98.5,75.01699829
7/29/2020,151.6764984,2.75,99.9406662,22.96999931,1.014999986,4.159999847,10.85000038,4.869999886,22.89999962,484.480011,104.430603,76.08999634,262.2099915,122.7399979,128.5500031,151.5700073,252.3899994,105.3590012,76.10099792
7/30/2020,152.5939941,2.549999952,99.16600037,22.87999916,1.024999976,4.119999886,10.96000004,4.739999771,22.40999985,485.7999878,105.9124222,78.19999695,261.7900085,122.1500015,129.1300049,150.3500061,250,104.8840027,76.57250214
7/31/2020,158.2339935,2.640000105,95.38400269,22.45000076,1.002500057,4.039999962,10.81999969,4.739999771,22.42000008,488.8800049,105.9199066,77.43000031,257.8200073,123.9199982,129.8500061,154.8899994,253.9100037,102.4000015,74.14800262
8/3/2020,155.5944977,3.5,99,24.02000046,1.037500024,4.110000134,11.05000019,4.739999771,21.21999931,498.6199951,109.8664398,77.66999817,254.4299927,123.6600037,134.8000031,161.8200073,268,108.3050003,73.72250366
8/4/2020,156.9414978,3.400000095,99.1333313,20.71999931,1.107499957,4.099999905,11.43000031,4.75,21.76000023,509.6400146,112.0367508,85.04000092,250.0200043,123.3199997,136.8300018,166.4400024,267.3399963,108,73.24849701
8/5/2020,160.2514954,4.010000229,99.00133514,20.14999962,1.157500029,4.150000095,11.77000046,4.840000153,21.70000076,502.1099854,112.6255035,85.30999756,249.25,123.9499969,146.5500031,165.4199982,272.8999939,109.4649963,73.68049622
8/6/2020,161.25,4.25,99.305336,19.34000015,1.107499957,4.139999866,12,4.960000038,21.35000038,509.0799866,113.1119537,86.70999908,255.3200073,123.3499985,154,153.8699951,268.25,108.8130035,75.00499725
8/7/2020,158.3730011,3.769999981,96.84733582,18.25,1.039999962,4.75,12.10999966,4.840000153,21.57999992,494.730011,111.7548828,84.84999847,252.1199951,123.3899994,147.2200012,156.3899994,258.730011,105.3119965,74.72450256
8/10/2020,157.4080048,4.130000114,94.57133484,19.22999954,1.082499981,4.46999979,12.65999985,4.840000153,22.02000046,483.3800049,111.4106064,82.23999786,248.9900055,123.6200027,139.3399963,150.4100037,250,100.5559998,74.80500031
8/11/2020,154.033493,3.619999886,91.62599945,18.28000069,1.087499976,4.559999943,11.93000031,4.789999962,21.60000038,466.9299927,108.2673721,76.87999725,253.7200012,134.8899994,138.25,146.4100037,231.0399933,97.1989975,74.01599884
8/12/2020,158.1119995,3.539999962,103.6506653,18.15999985,1.129999995,4.639999866,12.11999989,4.820000172,21.86000061,475.4700012,114.1572189,82.61000061,253.2899933,137.0399933,139.0200043,146.9799957,236.7200012,99.09999847,75.33100128
8/13/2020,158.0509949,3.609999895,108.0666656,18.77000046,1.159999967,5.309999943,12.34000015,4.889999866,21.89999962,481.3299866,114.1846695,81.83999634,253.6600037,137,143.1900024,149.9700012,247.25,99.98999786,75.92250061
8/14/2020,157.401001,3.779999971,110.0473328,18.54999924,1.1875,5.539999962,12.35000038,4.800000191,21.69000053,482.6799927,115.3920517,81.30000305,251.3200073,146.6300049,141.9600067,146.8500061,244.9100037,98.79000092,75.3864975
8/17/2020,159.1204987,4.150000095,122.3759995,18.17000008,1.157500029,5.599999905,12.86999989,4.809999943,21.79000092,482.3500061,123.1054764,82.41999817,259.9100037,143.8399963,152.4799957,145.7100067,266.1499939,101.2959976,75.89900208
8/18/2020,165.6244965,4.039999962,125.8059998,17.72999954,1.202499986,5.349999905,12.19999981,4.789999962,21.77000046,491.8699951,122.3446121,81.66000366,256.7999878,143.1399994,151.0399933,149.8500061,276.7999878,102.4710007,77.93000031
8/19/2020,163.0240021,3.690000057,125.2353363,17.53000069,1.179999948,5.389999866,12.19999981,4.78000021,21.92000008,484.5299988,121.124733,81.08999634,261.7200012,141.6699982,150.3699951,147.3699951,273.5100098,100.9110031,77.37650299
8/20/2020,164.8684998,3.99000001,133.4553375,17.30999947,1.152500033,5.690000057,11.47000027,4.829999924,21.82999992,497.8999939,121.1496811,82.76999664,269.3299866,144.1399994,155.8600006,148.8899994,290.6900024,103.961998,79.08750153
8/21/2020,164.2359924,3.724999905,136.665329,16.87000084,1.257500052,5.190000057,11.67000008,4.75,21.60000038,492.3099976,126.5630493,83.80999756,270.980011,145.0800018,155.1000061,147.1300049,289.6799927,102.1119995,79.02100372
8/24/2020,165.3730011,3.630000114,134.2799988,17.62999916,1.217499971,5.409999847,12.27000046,4.789999962,20.87000084,488.8099976,126.9297714,83.08000183,269.1300049,148.5800018,151.7899933,148.5800018,282.2799988,99.93199921,79.41000366
8/25/2020,167.3244934,3.579999924,134.889328,17.48999977,1.245000005,5.539999962,12.31999969,4.78000021,21.12000084,490.5799866,127.2266312,86.34999847,268.6900024,146.9600067,155,147.7700043,290.4400024,103.7190018,80.41100311
8/26/2020,172.0924988,3.410000086,143.5446625,17.34000015,1.277500033,5.599999905,12.18000031,5.079999924,21.36000061,547.5300293,127.4561462,86.01999664,278.2900085,146.0599976,153.7400055,164.2799988,295.269989,108.9329987,82.6190033
8/27/2020,170,3.269999981,149.25,17.28000069,1.3125,6.519999981,11.90999985,5.03000021,21.73999977,526.2700195,126.0117493,83.80000305,272.0100098,146.5200043,155.6100006,160.9700012,294.6799927,105.3499985,81.71649933
8/28/2020,170.0899963,3.589999914,147.5599976,17.45999908,1.347499967,6.300000191,12.09000015,5.230000019,22.30999947,523.8900146,131.1956024,85.55000305,279.3599854,146.8899994,155.9299927,172.8500061,299.269989,104.2060013,82.22049713
8/31/2020,172.5480042,3.5,166.1066742,17.89999962,1.669999957,5.880000114,12.18000031,5.21999979,22.59000015,529.5599976,133.4582367,90.81999969,282.1600037,144.4400024,159.5599976,173.4799957,325.1000061,106.6419983,81.70899963
9/1/2020,174.9559937,3.75,158.3500061,17.40999985,1.912500024,6.070000172,13.03999996,5.579999924,22.40999985,556.5499878,137.9549103,92.18000031,291.75,148.8200073,166.6600037,179.2700043,457.6900024,113.4319992,83.03549957
9/2/2020,176.5724945,3.430000067,149.1233368,17.10000038,1.92750001,7.039999962,12.43999958,5.519999981,23.53000069,552.8400269,143.2002411,90.22000122,276.2900085,150,162.8800049,178.3200073,423.5599976,107.4589996,86.41400146
9/3/2020,168.3999939,3.160000086,135.6666718,16.53000069,1.955000043,6.599999905,11.82999992,5.179999828,23.20000076,525.75,129.9147797,82.54000092,261.6600037,144.2799988,152.8600006,166.8999939,381.3200073,101.5699997,82.09200287
9/4/2020,164.7310028,3.109999895,139.4400024,15.92000008,1.912500024,7.019999981,11.75,5.110000134,22.44000053,516.0499878,125.9920425,82.01000214,248.2100067,142.1900024,146.3899994,159.9100037,369.8900146,97.30200195,79.55200195
9/8/2020,157.4920044,2.819999933,110.0699997,17.39999962,1.924999952,6.420000076,11.31999969,4.929999828,22.69000053,507.019989,118.9101486,78.69000244,240.0200043,138.8200073,139.1100006,162.6300049,350.8800049,91.73999786,76.61949921
9/9/2020,163.4304962,2.950000048,122.0933304,17.70999908,1.837499976,6.260000229,11.42000008,4.920000076,23.64999962,500.1900024,126.9153442,81.91000366,244.9299927,141.1499939,144.2100067,161.1799927,389.6499939,94.93099976,77.84799957
9/10/2020,158.7554932,2.809999943,123.7799988,17.45000076,1.557500005,5.940000057,11.97999954,4.800000191,23.30999947,480.6700134,122.8902893,78.98000336,247.7799988,139.7200012,141.0700073,159.4400024,384.480011,93.41699982,76.60099792
9/11/2020,155.8110046,2.910000086,124.2399979,16.55999947,1.522500038,5.789999962,12.03999996,4.75,24.19000053,482.0299988,121.4204941,76.33999634,241.6000061,141.1300049,137.4499969,155.4600067,383,91.44999695,76.03600311
9/14/2020,155.1484985,3.019999981,139.8733368,17.38999939,1.727499962,5.539999962,12.68999958,4.820000172,24.12999916,476.2600098,128.4849548,77.90000153,238.5500031,142.6199951,144.3999939,157.7299957,403.5100098,93.18299866,75.96399689
9/15/2020,157.8065033,3,149.9199982,17.70000076,1.772500038,5.519999981,12.55000019,4.809999943,24.46999931,495.9899902,129.6702576,78.93000031,237.9100037,155.75,154.5,168.5200043,410.9400024,92.93900299,77.0719986
9/16/2020,153.9049988,3.049999952,147.2533264,17.40999985,2.170000076,5.760000229,12.82999992,4.730000019,24.86000061,483.8599854,124.914032,76.66000366,234.8500061,174.8999939,151.0500031,169.9900055,408.1700134,88.51799774,76.04499817
9/17/2020,150.4364929,3,141.1433258,17.18000031,2.299999952,5.71999979,12.72999954,4.730000019,24.29999924,470.2000122,124.4049835,76.55000305,234.3099976,163.6100006,145.6399994,164.6699982,413.125,87.0759964,74.77649689
9/18/2020,147.7454987,3.049999952,147.3833313,17.20999908,2.367500067,5.670000076,12.56000042,4.860000134,23.81999969,469.9599915,121.6675339,74.93000031,233.8899994,159.5899963,145.0099945,160.4700012,438.730011,90.13400269,72.99949646
9/21/2020,148.0234985,2.930000067,149.7966614,16.47999954,2.1875,5.320000172,12.38000011,4.760000229,23.87999916,487.3500061,124.9414902,77.94000244,239.3399963,152.1600037,151.1199951,188.8200073,468.4700012,92.78900146,71.55799866
9/22/2020,156.4494934,2.930000067,141.4100037,16.46999931,2.640000105,5.210000038,13.90999985,4.940000057,25.46999931,491.1700134,126.1442719,77.69999695,241.0099945,154.25,155.5899963,193.7899933,492.6000061,95.42500305,73.27300262
9/23/2020,149.9929962,2.599999905,126.7866669,15.72999954,2.50999999,4.78000021,13.35999966,4.800000191,25.37000084,470.6099854,121.0137482,74.73000336,235.0500031,148.2799988,149.5899963,187.25,500.5299988,91.8809967,70.76049805
9/24/2020,150.989502,2.690000057,129.2633362,15.92000008,2.285000086,4.610000134,13.93000031,4.75,24.31999969,473.0799866,123.2521133,75.81999969,231.2599945,146.0599976,152.3099976,178.2700043,464.980011,90.86100006,71.41449738
9/25/2020,154.7565002,2.680000067,135.7799988,16.43000031,2.505000114,4.880000114,14.52999973,4.769999981,24.69000053,482.8800049,128.499939,78.05999756,235.9799957,146.1300049,157.7200012,182.4299927,496.5,96.09200287,72.2480011
9/28/2020,158.7024994,2.74000001,140.3999939,20.51000023,2.522500038,4.909999847,14.88000011,4.610000134,25.73999977,490.6499939,130.1094055,79.48000336,236.4199982,151.4600067,160.7599945,186.2899933,487.6600037,96.65000153,73.22599792
9/29/2020,157.2440033,2.75999999,139.6900024,20.44000053,2.587500095,4.860000134,14.51000023,4.630000114,25.98999977,493.480011,132.0134277,81.76999664,242.4499969,149.6900024,164.8099976,187.8699951,465.5,102.5699997,73.46649933
9/30/2020,157.4364929,2.700000048,143.0033264,19.22999954,2.549999952,4.710000038,14.97999954,4.590000153,26.11000061,500.0299988,135.0552979,81.98999786,242.5700073,150.5599976,162.5500031,188.8000031,470.1099854,102.2969971,73.48000336
10/1/2020,161.0630035,2.650000095,149.386673,20.17000008,2.442500114,4.650000095,18.75,4.579999924,26.78000069,527.5100098,135.8937225,84.86000061,250.1900024,148.9600067,168.4900055,200.3399963,482.9899902,105.4430008,74.50450134
